[0.7610764341080128, 0.14926158635191916, 0.17896325061673443, 1.4039083483375736, 1.4265585539386896, 1.2718002992267592]
[0.7585418963053558, 0.14927910161777197, 0.19828584355943477, 1.3826243744436397, 1.4096726115340859, 1.2848434038834808]
[0.7568221560610291, 0.149311579021079, 0.20968470208550982, 1.3700236634887317, 1.3996695347990977, 1.2924692179353396]
[0.7549861533959674, 0.1493149514672575, 0.22065245998563843, 1.3578470443386077, 1.3899271202018466, 1.2996801396246687]
[0.7528499295150622, 0.14933557079832738, 0.23238983624531437, 1.344772015619164, 1.3795266267996888, 1.3073703183910825]
[0.7508394077145685, 0.149369463792246, 0.24255790444330053, 1.3333859200044937, 1.37043127693283, 1.3139791311998452]
[0.7486710631939013, 0.1494046502632116, 0.2527657399696346, 1.3219366955885867, 1.361298372704776, 1.3205418854895896]
[0.7463938307287513, 0.14941443973718985, 0.2628627259020002, 1.3105645888207584, 1.3521694547820446, 1.326994397760816]
[0.7441426908813855, 0.1494666026473473, 0.2723179035240596, 1.2998756505883353, 1.343613606443512, 1.3330128632371374]
[0.7415564557485316, 0.14952664590578812, 0.2824853713474403, 1.288305902105019, 1.3343923231644192, 1.3394392080775928]
[0.7391481617610668, 0.1495176404458893, 0.29153521913571684, 1.2780777563312578, 1.3260455123706778, 1.345037005770194]
[0.7365544213494435, 0.14957447992194428, 0.30072005838602056, 1.2675217672202626, 1.3176320580905232, 1.3507615831009752]
[0.7339210037453874, 0.14960336495917678, 0.3096685559192104, 1.2572869706333505, 1.309318760764863, 1.356304843159849]
[0.7309610382079863, 0.14962974101884047, 0.31933392779012215, 1.2461126375973484, 1.3003189043414405, 1.3621649612404447]
[0.7252175176387183, 0.1497199712706562, 0.3368833075108667, 1.225735284667327, 1.2838462743146282, 1.3728162028498594]
[0.7230664862689067, 0.14977270295179648, 0.3430947024893429, 1.2184323414926899, 1.2780073981216857, 1.3765826550641678]
